source,target,value,ip
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.9,10.240.125.54
User <*> has exited tty session <*> <*>,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.9,70013-prsangshlm-aggb01
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,53033-kgbahagiasetiu-acc1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,53033-kgbahagiasetiu-acc1
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.9,10.244.26.152
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",User <*> has exited tty session <*> <*>,0.9,66027-tasek-aggb01
User <*> has exited tty session <*> <*>,neighbor <*> Up,0.9,66027-tasek-aggb01
User <*> has exited tty session <*> <*>,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.9,66027-tasek-aggb01
User <*> has exited tty session <*> <*>,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",0.9,66027-tasek-aggb01
User <*> has exited tty session <*> <*>,sent to neighbor <*> 4 0 hold time expired 0 bytes,0.9,70013-prsangshlm-aggb01
User <*> has exited tty session <*> <*>,neighbor <*> Down BGP Notification <*>,0.9,70013-prsangshlm-aggb01
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.9,10.240.109.56
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.9,10.240.109.56
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,10.240.232.3
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.240.232.3
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,10.244.55.59
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,56003-tanahmerah2-aggb01
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.244.55.59
"exec timer expired, tty <*> <*> , user <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.240.126.219
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.9,10.244.62.32
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.9,10.244.62.32
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,30123-tmnyanmin-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,30123-tmnyanmin-acc1
Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,30248-merdanggayam-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"exec timer expired, tty <*> <*> , user <*>",0.9,10.240.126.219
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.9,70122-serdangjaya-acc1
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.9,70122-serdangjaya-acc1
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.9,43196-bdrbaruuda2-aggb01
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.9,43196-bdrbaruuda2-aggb01
Line protocol on Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,30248-merdanggayam-acc1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,63156-tmsimpang4-acc1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.244.26.89
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,10.244.26.89
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,43381-sekakap-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,43381-sekakap-acc1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.240.109.247
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,10.240.109.247
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,63054-kualajuru-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,63054-kualajuru-acc1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,66088-bidor-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,66088-bidor-acc1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.244.55.187
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,10.244.55.187
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,56016-bktpanau-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,56016-bktpanau-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,63156-tmsimpang4-acc1
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.9,10.240.109.186
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.244.55.129
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.9,10.240.109.186
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.9,10.240.109.108
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.9,10.240.109.108
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.244.62.116
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,10.244.62.116
User <*> has exited tty session <*> <*>,Interface <*> changed state to <*>,0.9,70147-jlnkebun2-acc1
User <*> has exited tty session <*> <*>,Line protocol on Interface <*> changed state to <*>,0.9,70147-jlnkebun2-acc1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.240.109.195
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,10.240.109.195
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"exec timer expired, tty <*> <*> , user <*>",0.9,10.240.126.217
"exec timer expired, tty <*> <*> , user <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.240.126.217
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,56043-pelangi-acc1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,56043-pelangi-acc1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,30124-jlndagang-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,30124-jlndagang-acc1
"exec timer expired, tty <*> <*> , user <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.244.62.164
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.244.62.164
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,10.240.109.234
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.244.55.170
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.9,40031-payadalam-aggb01
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.9,40031-payadalam-aggb01
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,75071-gemencheh-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,10.244.55.170
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,10.244.55.78
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.244.55.78
"exec timer expired, tty <*> <*> , user <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.244.55.15
"exec timer expired, tty <*> <*> , user <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,75071-gemencheh-acc1
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.9,66035-semanggol-aggb01
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.9,66035-semanggol-aggb01
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.244.55.15
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,10.244.71.108
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.244.71.108
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,10.244.55.253
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.244.55.253
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,66091-pasirputehipoh-acc1
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,66091-pasirputehipoh-acc1
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.9,70713-templerpark-acc1
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.9,70713-templerpark-acc1
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.9,43203-srigading-aggb01
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.9,43203-srigading-aggb01
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.9,50057-feldabkuantan-acc1
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.9,70086-wismadani-aggb01
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.9,70086-wismadani-aggb01
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.9,50057-feldabkuantan-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,10.244.62.20
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.244.62.20
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,10.240.232.100
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.240.232.100
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"exec timer expired, tty <*> <*> , user <*>",0.9,30270-pkndebak-acc1
The system clock has been set.,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.244.14.43
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.9,50155-tembelingtengah-acc1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,50155-tembelingtengah-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,10.244.55.129
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,50155-tembelingtengah-acc1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,56047-kotadarulnaim-acc1
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,0.9,53031-tepoh-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,10.240.108.226
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.240.108.226
Line protocol on Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,0.9,53031-tepoh-acc1
asserted CRITICAL Power Supply Module <*> Power Supply Failure,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,30270-pkndebak-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,56047-kotadarulnaim-acc1
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.9,70584-hiltonklsentral-acc1
The Power Supply in slot <*> is switched off or encountering a failure condition.,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,30270-pkndebak-acc1
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,0.9,53031-tepoh-acc1
Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,0.9,53031-tepoh-acc1
cleared CRITICAL Power Supply Module <*> Power Supply Failure,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,30270-pkndebak-acc1
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.9,70584-hiltonklsentral-acc1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.240.126.237
The <*> in <*> <*> is functioning properly,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,30270-pkndebak-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,10.240.126.237
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.9,10.244.55.123
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.9,10.244.55.123
